Onsite_Energy,Chemical_Potential
9.0,-0.07806707967441895
8.984848484848486,-0.06350675194129707
8.96969696969697,-0.04875535875788728
8.954545454545453,-0.03376663245536804
8.93939393939394,-0.017894477221183536
8.924242424242424,-0.002917184713382426
8.90909090909091,-0.008361508520344785
8.893939393939394,0.02803886048513249
8.878787878787879,0.040367438188276594
8.863636363636363,0.058245834833670074
8.84848484848485,0.07323467796138772
8.833333333333334,-0.2815887047680974
8.818181818181818,0.1021667826978927
8.803030303030303,0.12208807099900554
8.787878787878787,0.13181941691336618
8.772727272727273,0.14898482987842243
8.757575757575758,0.16378656709527917
8.742424242424242,0.17874210372573174
8.727272727272727,-0.18975719637227684
8.712121212121211,-0.1651880194327191
8.696969696969697,0.22354280953283734
8.681818181818182,-0.12960804068813303
8.666666666666666,-0.12088395938451413
8.651515151515152,-0.09277135122722768
8.636363636363637,-0.09328056418473807
8.621212121212121,-0.12053661066651955
8.606060606060606,-0.045751970424724675
8.590909090909092,-0.043679268815516537
8.575757575757574,-0.056063656691591746
8.56060606060606,-0.04548347634640493
8.545454545454547,-0.0021666432175777572
8.530303030303031,0.025416991587420057
8.515151515151514,0.024957159307092525
8.5,0.058806954111098264
8.484848484848484,0.06581835794876412
8.469696969696969,0.08726234247673403
8.454545454545455,-3.454600138610431
8.43939393939394,0.08115393357300604
8.424242424242424,0.07275475624782501
8.40909090909091,-3.407371264436158
8.393939393939394,-3.394268260674963
8.378787878787879,0.16105694166452622
8.363636363636363,-3.363741785639263
8.348484848484848,-3.344654727157881
8.333333333333332,-3.347442385082914
8.318181818181817,-3.31337262262052
8.303030303030303,-3.3042117054412827
8.287878787878789,-3.2885354840020184
8.272727272727273,-3.273272030433148
8.257575757575758,-3.257800654345175
8.242424242424242,-3.2421187413734387
8.227272727272727,-3.227818947758159
8.212121212121213,-3.2124454777455895
8.196969696969697,-3.196973634142253
8.181818181818183,-3.184638572344035
8.166666666666668,-3.1727856710451903
8.151515151515152,-3.1352788989296627
8.136363636363637,-3.1095309589545934
8.121212121212121,-3.1211038109836906
8.106060606060606,-3.123017472158743
8.090909090909092,-3.0740715349602468
8.075757575757576,-3.0804062853431873
8.06060606060606,-3.0605788930932363
8.045454545454545,-3.057587886647667
8.03030303030303,-3.0303672244667297
8.015151515151516,-3.020738658023255
8.0,-3.0000480526362665
7.984848484848484,-2.9911141081331607
7.96969696969697,-2.9711462632844388
7.954545454545454,-2.9546244277623614
7.9393939393939394,-2.939863437494715
7.924242424242425,-2.9264668732513925
7.909090909090909,-2.908821766453606
7.8939393939393945,-2.8939097161234955
7.878787878787879,-2.8883395640619582
7.863636363636363,-2.863625410778404
7.848484848484848,-2.8527156326620045
7.833333333333333,-2.872257180133417
7.818181818181818,-2.814656461072829
7.803030303030303,-2.802265757325884
7.787878787878788,-2.7876932431082295
7.7727272727272725,-2.78384302205842
7.757575757575758,-2.7612218441436696
7.742424242424242,-2.7405024666426243
7.7272727272727275,-2.727940860754849
7.712121212121213,-2.714874182607133
7.696969696969697,-2.6833794349449533
7.681818181818182,-2.6857912599152556
7.666666666666666,-2.663291504331063
7.651515151515151,-2.654080158378676
7.636363636363637,-2.635683249294516
7.621212121212121,-2.5583260149695803
7.606060606060606,-2.606313987276593
7.590909090909091,-2.591726084999557
7.575757575757575,-2.5756889139500885
7.5606060606060606,-2.565372430986521
7.545454545454546,-2.5352511985554145
7.53030303030303,-2.529203952773692
7.515151515151516,-2.515186080417479
7.5,-2.519638088597773
