Onsite_Energy,Chemical_Potential
9.0,-0.07817994314165588
8.984848484848486,-0.06905420857540179
8.96969696969697,-0.0489572919503658
8.954545454545453,-0.03332398994005814
8.93939393939394,-0.018734950739990097
8.924242424242424,-0.004233582255267265
8.90909090909091,0.010611727552557682
8.893939393939394,0.03403732158711392
8.878787878787879,0.039588356683957215
8.863636363636363,0.049242774388133626
8.84848484848485,0.07236954803123297
8.833333333333334,0.08782729010884083
8.818181818181818,0.10303963505729286
8.803030303030303,0.1185886764983124
8.787878787878787,0.13276534435171072
8.772727272727273,0.14848593806403443
8.757575757575758,0.15851854460984782
8.742424242424242,0.17908846242892196
8.727272727272727,0.1928177689742725
8.712121212121211,0.20419087000065161
8.696969696969697,0.2246686024746225
8.681818181818182,-0.11979844687812147
8.666666666666666,0.2872789162807834
8.651515151515152,-0.09688859477424216
8.636363636363637,-0.08489569549998066
8.621212121212121,-0.06794838389478741
8.606060606060606,0.006848985718178824
8.590909090909092,-0.04681145504456197
8.575757575757574,-0.02039488685456803
8.56060606060606,-3.5611716039561117
8.545454545454547,0.003922505093747475
8.530303030303031,0.022293578495620636
8.515151515151514,0.030529607963579508
8.5,0.0549721742221152
8.484848484848484,0.032830645206310294
8.469696969696969,0.08209074558378404
8.454545454545455,0.09979946633079351
8.43939393939394,0.10477471412185935
8.424242424242424,0.12962748890531373
8.40909090909091,-3.331901786155875
8.393939393939394,-3.3962723157064048
8.378787878787879,0.17488933974655652
8.363636363636363,-3.36496544994651
8.348484848484848,-3.348744487465467
8.333333333333332,-3.3329757355218703
8.318181818181817,-3.317773802484666
8.303030303030303,-3.3027466470174858
8.287878787878789,-3.288220626390604
8.272727272727273,-3.2782996532362816
8.257575757575758,-3.258053487689722
8.242424242424242,-3.24114766468405
8.227272727272727,-3.3288699032326363
8.212121212121213,-3.2120692103924426
8.196969696969697,-3.1893247316715403
8.181818181818183,-3.1814901340210753
8.166666666666668,-3.173735140535598
8.151515151515152,-3.1542975740917
8.136363636363637,-3.1451040083637096
8.121212121212121,-3.122383697216044
8.106060606060606,-3.107503743471895
8.090909090909092,-3.093162668303769
8.075757575757576,-3.0754129984902363
8.06060606060606,-3.0706753772552275
8.045454545454545,-3.044507024722016
8.03030303030303,-3.0300132168091594
8.015151515151516,-3.0145631109774484
8.0,-3.0048237353535825
7.984848484848484,-2.9973048289860884
7.96969696969697,-2.963110793491417
7.954545454545454,-2.9534183705180084
7.9393939393939394,-2.938231087889214
7.924242424242425,-2.9188579238520944
7.909090909090909,-2.909293792026979
7.8939393939393945,-2.8948773811732877
7.878787878787879,-2.8727156884478475
7.863636363636363,-2.8641323986563947
7.848484848484848,-2.851145010094804
7.833333333333333,-2.835280166865658
7.818181818181818,-2.757365703714342
7.803030303030303,-2.811477173981551
7.787878787878788,-2.787775050180592
7.7727272727272725,-2.7718487733239456
7.757575757575758,-2.758086834159208
7.742424242424242,-2.7510168009469282
7.7272727272727275,-2.726629170615176
7.712121212121213,-2.731628427985015
7.696969696969697,-2.6968960084474958
7.681818181818182,-2.681642235275987
7.666666666666666,-2.6665786441835593
7.651515151515151,-2.6502815141366938
7.636363636363637,-2.639713323801189
7.621212121212121,-2.6217067400166485
7.606060606060606,-2.6099913995366535
7.590909090909091,-2.5906614555806584
7.575757575757575,-2.5755402698757877
7.5606060606060606,-2.5602463082638565
7.545454545454546,-2.4582606580512305
7.53030303030303,-2.5388423527324093
7.515151515151516,-2.5154248692799257
7.5,-2.5000933377872485
