Onsite_Energy,Chemical_Potential
9.0,0.7753173659892809
8.984848484848486,1.2681226944014838
8.96969696969697,1.148803541305199
8.954545454545453,0.9479150028720937
8.93939393939394,0.8331208168651187
8.924242424242424,0.8252186456512618
8.90909090909091,0.4906771054996284
8.893939393939394,0.3187421634123666
8.878787878787879,0.19218957690196703
8.863636363636363,0.10092884869743557
8.84848484848485,-0.0060779132160746485
8.833333333333334,0.18276323548036544
8.818181818181818,0.2650248101926991
8.803030303030303,-0.14674071359053187
8.787878787878787,-0.23656441791263205
8.772727272727273,-0.1570704553166138
8.757575757575758,0.06281234992843565
8.742424242424242,-0.04603812835972576
8.727272727272727,-0.01268885165688971
8.712121212121211,-0.015969275152940554
8.696969696969697,-0.26742566855000405
8.681818181818182,-0.020904266728791754
8.666666666666666,0.0011596812079801566
8.651515151515152,-0.11128866818933147
8.636363636363637,-0.011558533528102544
8.621212121212121,0.08241259067483497
8.606060606060606,-0.1632569980408789
8.590909090909092,0.0863436185518367
8.575757575757574,-0.0017163521128509274
8.56060606060606,-0.0001554109023231831
8.545454545454547,-0.020173159098362703
8.530303030303031,-0.16316537588113533
8.515151515151514,-0.2049175895566009
8.5,-0.03445758096125928
8.484848484848484,0.09100763726303285
8.469696969696969,0.0010597445034363773
8.454545454545455,-3.4527367179916837
8.43939393939394,-0.028346231899831764
8.424242424242424,0.07074197829894047
8.40909090909091,-0.21291655977881874
8.393939393939394,-3.717733970011892
8.378787878787879,-0.04983599890510959
8.363636363636363,0.11302513960197302
8.348484848484848,-3.399409637678474
8.333333333333332,-3.2963969978862053
8.318181818181817,-3.3425193015438595
8.303030303030303,-3.4281047255126396
8.287878787878789,0.3493152524671359
8.272727272727273,-3.281841405166773
8.257575757575758,-3.2583314090354634
8.242424242424242,-3.1872226260384195
8.227272727272727,-3.3071336161004865
8.212121212121213,0.42882749038236057
8.196969696969697,-3.248873043336971
8.181818181818183,-3.1449661975507297
8.166666666666668,-3.1492749809370935
8.151515151515152,-3.181115739813947
8.136363636363637,-3.136208670364141
8.121212121212121,-3.3564551957184676
8.106060606060606,-3.1963232910404145
8.090909090909092,-3.0765259217639596
8.075757575757576,-3.1560876107906495
8.06060606060606,-3.074343644200667
8.045454545454545,-2.959725707259679
8.03030303030303,-3.1389087204595967
8.015151515151516,-3.0407524272079343
8.0,-2.9764810574461364
7.984848484848484,-2.9119790856143766
7.96969696969697,-2.995046405052051
7.954545454545454,-3.0713290120021384
7.9393939393939394,-2.86207015014719
7.924242424242425,-3.1249781379447654
7.909090909090909,-2.827811133445664
7.8939393939393945,-2.9387455712844996
7.878787878787879,-2.978177949929659
7.863636363636363,-2.824331833108374
7.848484848484848,-2.9058730998058024
7.833333333333333,-2.883771419907532
7.818181818181818,-2.7488559724389177
7.803030303030303,-2.872570457835053
7.787878787878788,-2.5815582784929063
7.7727272727272725,-2.9596709204814147
7.757575757575758,-2.664987108031397
7.742424242424242,-2.6191381440005443
7.7272727272727275,-2.7761514952098594
7.712121212121213,-2.6269645239434283
7.696969696969697,-2.7914127146225383
7.681818181818182,-2.636479165620017
7.666666666666666,-2.6633855693279997
7.651515151515151,-2.7022165425453295
7.636363636363637,-2.5947744397204815
7.621212121212121,-2.672696400533397
7.606060606060606,-2.5609697461819394
7.590909090909091,-2.631764279513135
7.575757575757575,-2.557909787497323
7.5606060606060606,-2.559666573514562
7.545454545454546,-2.3689675728547
7.53030303030303,-2.292261787500962
7.515151515151516,-2.4609222073537182
7.5,-2.5731999213785457
