Onsite_Energy,Chemical_Potential
9.0,0.004536247972836804
8.984848484848486,0.10791951018389057
8.96969696969697,-0.10254269593033882
8.954545454545453,-0.10358453092787556
8.93939393939394,-0.08245182456583677
8.924242424242424,-0.06504022689294686
8.90909090909091,-0.04162792491104028
8.893939393939394,-0.03438291684972228
8.878787878787879,-0.026230639651387833
8.863636363636363,-0.07309722910456173
8.84848484848485,0.016201216481832148
8.833333333333334,0.04298173291688556
8.818181818181818,0.0479404006604085
8.803030303030303,0.055290848451249985
8.787878787878787,0.016356186524191685
8.772727272727273,0.15917546549809458
8.757575757575758,0.09101532880910668
8.742424242424242,-0.10033166935556892
8.727272727272727,-0.07870776135543167
8.712121212121211,-0.052968622531537335
8.696969696969697,-0.046560676565206904
8.681818181818182,0.19264554361630815
8.666666666666666,-0.029503568804273073
8.651515151515152,0.008394474431142385
8.636363636363637,-0.19015989428569924
8.621212121212121,0.032953474777727365
8.606060606060606,0.06673642779863087
8.590909090909092,0.05332475777007062
8.575757575757574,0.08134675195431385
8.56060606060606,-0.07818297027071708
8.545454545454547,-0.05639983785509628
8.530303030303031,0.016712022761566914
8.515151515151514,0.0414579983557104
8.5,-0.01119068890037056
8.484848484848484,0.005050248647137323
8.469696969696969,0.0430562318514518
8.454545454545455,-0.0445922873588529
8.43939393939394,0.044196427107777936
8.424242424242424,0.07471290755978544
8.40909090909091,0.09370470888619309
8.393939393939394,-0.013038101099638766
8.378787878787879,-0.0010388478332714612
8.363636363636363,0.009785919012088584
8.348484848484848,0.07735535554301975
8.333333333333332,0.05154003342396152
8.318181818181817,-3.3112922806695337
8.303030303030303,-3.2806238673956045
8.287878787878789,-3.2795989838222965
8.272727272727273,-3.2565739432622536
8.257575757575758,-3.3142834906842893
8.242424242424242,-3.230785618559068
8.227272727272727,-3.225816922208182
8.212121212121213,-3.2906487008721115
8.196969696969697,-3.2059093978132296
8.181818181818183,-3.1504598890501256
8.166666666666668,-3.160104142121895
8.151515151515152,-3.1557610503871274
8.136363636363637,-3.149351208302548
8.121212121212121,-3.144137355304764
8.106060606060606,-3.097971917679999
8.090909090909092,-3.117691399123629
8.075757575757576,-3.073245049505715
8.06060606060606,-3.0531040567136785
8.045454545454545,-3.0362773730441432
8.03030303030303,-3.0202737319637833
8.015151515151516,-3.005945081619757
8.0,-3.0292340879765334
7.984848484848484,-2.9991714279772026
7.96969696969697,-2.9988675718471427
7.954545454545454,-2.9396145999334777
7.9393939393939394,-2.941225642319452
7.924242424242425,-2.9340176976305656
7.909090909090909,-2.9019006417690747
7.8939393939393945,-2.8741900014522628
7.878787878787879,-2.872794549683576
7.863636363636363,-2.8516080881790487
7.848484848484848,-2.8637476023588277
7.833333333333333,-2.838548814255958
7.818181818181818,-2.798491435922557
7.803030303030303,-2.8088883248609022
7.787878787878788,-2.7779217796616393
7.7727272727272725,-2.8106456913588005
7.757575757575758,-2.7529287901106017
7.742424242424242,-2.738279434121182
7.7272727272727275,-2.7207113724684007
7.712121212121213,-2.7048985731643995
7.696969696969697,-2.6967925337029897
7.681818181818182,-2.6888488872058076
7.666666666666666,-2.606667535368146
7.651515151515151,-2.6854531441467344
7.636363636363637,-2.6556779832249617
7.621212121212121,-2.6277546352539076
7.606060606060606,-2.6109506585954563
7.590909090909091,-2.6008135996128914
7.575757575757575,-2.58920882865597
7.5606060606060606,-2.6482943332352704
7.545454545454546,-2.5358920335983584
7.53030303030303,-2.54040425119166
7.515151515151516,-2.524019397881318
7.5,-2.4993580417627044
